Date,Pptn_total,PET_total,Q_ds
2002-03-12,0,3.7350318,0.033815156985063
2002-03-13,0,3.7192974,0.035505914834316
2002-03-14,0,3.447153,0.040578188382076
2002-03-15,0,3.6317375,0.040578188382076
2002-03-16,0,3.4232922,0.037196672683569
2002-03-17,0,3.1077993,0.040578188382076
2002-03-18,0,3.431185,0.050553659692669
2002-03-19,0,3.7206135,0.050046432337893
2002-03-20,0,3.7740357,0.046073151392148
2002-03-21,0,3.5288506,0.050722735477594
2002-03-22,0,3.6703613,0.040578188382076
2002-03-23,0,3.560323,0.050722735477594
2002-03-24,0,3.6604369,0.054104251176101
2002-03-25,0,3.8765616,0.050722735477594
2002-03-26,0,3.7137203,0.060613668895725
2002-03-27,0.206935615927418,3.7050564,0.062050813067591
2002-03-28,0.011177101880767,3.5462213,0.06171266149774
2002-03-29,0,3.5185552,0.057485766874607
2002-03-30,2.75339949444415,3.3127098,0.057485766874607
2002-03-31,0.203198470022898,3.745847,0.057485766874607
2002-04-01,0,3.839309,0.060867282573113
2002-04-02,0.349401738804246,3.6567085,0.063234343562068
2002-04-03,0,3.8010027,0.071349981238483
2002-04-04,0,3.8277862,0.071349981238483
2002-04-05,4.10658041450061,3.587034,0.06171266149774
2002-04-06,0.019767992746152,3.7069173,0.057485766874607
2002-04-07,0,3.9340081,0.057485766874607
2002-04-08,0,3.768065,0.061374509927889
2002-04-09,0,3.8714452,0.06331888145453
2002-04-10,0.427999085139458,3.6171954,0.054104251176101
2002-04-11,0,3.73152,0.05089181126252
2002-04-12,0,3.8667126,0.025699519308648
2002-04-13,0,3.867374,0.02832019397499
2002-04-14,0,3.665503,0.024515988814171
2002-04-15,0.051714744223669,3.8752925,0.019612791051337
2002-04-16,0,3.9468715,0.023078844642305
2002-04-17,0,4.006393,0.020880859438276
2002-04-18,0,3.8654058,0.020711783653351
2002-04-19,0.000404446902388,4.0301285,0.020120018406112
2002-04-20,0,4.167527,0.021388086793052
2002-04-21,0,4.006202,0.024515988814171
2002-04-22,0.012586126993119,4.0682893,0.013441524901563
2002-04-23,5.56658197128552,4.034985,0.0133569870091
2002-04-24,0,4.01952,0.013187911224175
2002-04-25,0,3.8550413,0.016062199567905
2002-04-26,0,3.9844398,0.007862023999027
2002-04-27,0,4.010939,0.00794656189149
2002-04-28,0,4.081712,0.008369251353803
2002-04-29,0,4.1200285,0.005072273547759
2002-04-30,0,4.0542655,0.004903197762834
2002-05-01,0,4.1140223,0.006340341934699
2002-05-02,0,4.1506143,0.006340341934699
2002-05-03,0,4.2209215,0.004734121977909
2002-05-04,0,4.2556496,0.004734121977909
2002-05-05,0,4.1588902,0.006340341934699
2002-05-06,0,4.249423,0.004480508300521
2002-05-07,0,4.287257,0.004480508300521
2002-05-08,0,4.042718,0.001521682064328
2002-05-09,0.000385658385635,4.070648,0.001437144171865
2002-05-10,0,4.0093446,0.001437144171865
2002-05-11,0,4.2729516,0.001944371526641
2002-05-12,0.221821438669254,4.09786,0.001690757849253
2002-05-13,0.107620040218784,4.3421755,0.001183530494477
2002-05-14,0.053446530469399,4.167523,0.00126806838694
2002-05-15,8.45959601133899,3.9581585,0.001521682064328
2002-05-16,0.689580888706874,4.38938,0.003888743053282
2002-05-17,2.64236178922149,3.589325,0.001098992602015
2002-05-18,1.16796845439797,4.280743,0.000845378924627
2002-05-19,0.003209467058311,4.338376,0.000845378924627
2002-05-20,0,4.430037,0.000169075784925
2002-05-21,0,4.341132,0.000169075784925
2002-05-22,0,4.3104773,0.000253613677388
2002-05-23,0,3.991253,0.000169075784925
2002-05-24,0,3.9875126,0.000169075784925
2002-05-25,3.12511770850655,3.6230273,0.000169075784925
2002-05-26,0,4.034098,8.45378924626575E-05
2002-05-27,3.28339680234939,4.296111,0.000253613677388
2002-05-28,1.69159355645606,4.1047354,0.000253613677388
2002-05-29,0,4.094189,0.000253613677388
2002-05-30,1.93267205252608,4.3101134,8.45378924626575E-05
2002-05-31,5.80168582562719,3.8896115,0.000507227354776
2002-06-01,0.002843694316482,3.9272285,8.45378924626575E-05
2002-06-02,0.017908608365323,4.194945,0.041930794661478
2002-06-03,0.200212664984316,3.976595,0.037027596898644
2002-06-04,1.05313881100111,3.7232811,0.010651774450295
2002-06-05,1.08351470737086,2.8928275,0.007777486106564
2002-06-06,21.9448112505338,2.575892,0.008200175568878
2002-06-07,18.7137886174465,2.889757,0.021134473115664
2002-06-08,0,3.8052049,0.078704777882734
2002-06-09,0.429276920763667,3.31376,0.086904953451612
2002-06-10,0.517063739926504,2.9868476,0.072448973840497
2002-06-11,3.42154798590051,3.2310805,0.039310119995136
2002-06-12,0.67448111058936,3.1781487,0.025953132986036
2002-06-13,0.005621739130039,3.142411,0.020542707868426
2002-06-14,0,3.731648,0.009299168170892
2002-06-15,0.02917802823104,3.7610695,0.008961016601042
2002-06-16,0.010386433744383,4.3559813,0.01048269866537
2002-06-17,15.1758032301671,3.040787,0.008622865031191
2002-06-18,9.62520941390639,2.8841712,0.008369251353803
2002-06-19,2.65747711269158,2.3921208,0.008707402923654
2002-06-20,3.02834461545566,1.21903,0.00667849350455
2002-06-21,6.87433944829302,1.3929195,0.006171266149774
2002-06-22,6.25320154707572,2.5732481,0.008707402923654
2002-06-23,0.047518427253218,2.745154,0.01496320696589
2002-06-24,4.29765517848464,2.1598184,0.007354796644251
2002-06-25,2.11907615164875,2.7544594,0.008791940816116
2002-06-26,1.0352216500368,3.1767018,0.00828471346134
2002-06-27,0.21819481749139,4.0735874,0.006509417719625
2002-06-28,0,4.2015467,0.008538327138728
2002-06-29,0,4.240371,0.008369251353803
2002-06-30,0,3.5693133,0.005664038794998
2002-07-01,10.3691736781288,3.4207535,0.00160621995679
2002-07-02,0.532193684735793,3.3008916,0.00160621995679
2002-07-03,0.000223992096923,3.5910492,0.001352606279403
2002-07-04,0.64583371521761,3.4350858,0.00126806838694
2002-07-05,0.003931857166345,3.7767065,0.001352606279403
2002-07-06,0.68034443333293,3.6753128,0.001014454709552
2002-07-07,0.275901278325963,3.8285172,0.000422689462313
2002-07-08,0,3.7776358,0.000169075784925
2002-07-09,0.534480762401023,3.4835584,0.000169075784925
2002-07-10,0.002590515434422,2.8031993,0.000169075784925
2002-07-11,0.513872378076375,2.934361,0.000169075784925
2002-07-12,0.978806433095261,3.3350313,0.000169075784925
2002-07-13,0.024129479059769,3.4234214,8.45378924626575E-05
2002-07-14,0.114448220893666,3.4674685,8.45378924626575E-05
2002-07-15,0.454220573800801,3.153619,0
2002-07-16,2.09957676408501,1.5027949,0
2002-07-17,2.78704024382373,0.8309495,0
2002-07-18,6.99904768482276,1.0951464,0
2002-07-19,1.03985744343633,3.6350586,0
2002-07-20,4.89214307202427,3.1006718,0
2002-07-21,0.27633390764091,3.3279934,0
2002-07-22,0.010242414337789,2.942312,0.001437144171865
2002-07-23,1.61058089752552,2.9002156,0.000845378924627
2002-07-24,7.78709803943245,2.2980025,0.000845378924627
2002-07-25,26.6689659206127,3.3797739,0.000760841032164
2002-07-26,1.05165443920533,3.466969,0.000760841032164
2002-07-27,2.18434275539511,3.1398332,0.000845378924627
2002-07-28,1.31589361458912,3.0829945,0.001183530494477
2002-07-29,6.53926889976796,2.5770757,0.001014454709552
2002-07-30,5.28331066007506,2.1341863,0.000676303139701
2002-07-31,17.5475804459994,2.1083407,0.000929916817089
2002-08-01,13.5318228302882,2.9160595,0.084284278785269
2002-08-02,1.48322611873954,2.9816601,0.020627245760888
2002-08-03,13.4077041724181,2.4628181,0.021134473115664
2002-08-04,6.02755889930906,2.642677,0.01496320696589
2002-08-05,6.93666691928328,1.3397391,0.085721422957135
2002-08-06,1.81583492096725,1.3071531,0.045227772467522
2002-08-07,11.1258776648394,1.5828704,0.02705212558805
2002-08-08,52.0464109333212,0.9341759,0.023078844642305
2002-08-09,26.1696533730732,0.55588454,0.027221201372976
2002-08-10,4.66508846827899,1.7239516,0.523712243806163
2002-08-11,2.37814762381632,1.7793909,0.712400819782814
2002-08-12,37.2142075484625,1.0234706,0.572067918294803
2002-08-13,27.863907714351,2.2635837,1.62904518775541
2002-08-14,0.876512503702829,2.9281387,1.67215951291136
2002-08-15,0.092973250683414,3.0745754,1.44221644541294
2002-08-16,0,2.3019745,0.552539665135929
2002-08-17,2.37188669619347,2.6671822,0.437229979816864
2002-08-18,1.53576568409416,3.1137702,0.160706533571512
2002-08-19,4.99345056454282,2.7610734,0.093667984848624
2002-08-20,1.74630504999107,2.596886,0.058415683691696
2002-08-21,2.18128546113499,1.5220497,0.048017522918789
2002-08-22,3.34225833204188,0.9776744,0.028573807652378
2002-08-23,18.4646435248624,0.7074968,0.027221201372976
2002-08-24,61.9205138786483,1.9685409,0.071857208593259
2002-08-25,8.08606288361603,3.609741,1.69583012280091
2002-08-26,0.01056338097191,3.6779861,1.61129223033825
2002-08-27,0.124620003122357,3.8359165,0.963478360396907
2002-08-28,1.90707628580222,2.6464713,0.486515571122594
2002-08-29,0.002320271991456,1.7610923,0.326654416475708
2002-08-30,7.44854660085911,2.7033575,0.220390285650148
2002-08-31,3.37014097740337,2.7653337,0.256741579409091
2002-09-01,2.09138144911031,2.7100084,0.325555423873694
2002-09-02,3.64393806857423,2.4023678,0.242877365045215
2002-09-03,5.37623690851498,2.4389045,0.196635137868141
2002-09-04,1.71400237106482,3.2014887,0.206864222856123
2002-09-05,7.5508130938581,3.4261782,0.11962111783466
2002-09-06,15.8478603334649,1.9295436,0.106855896072799
2002-09-07,6.39173888847333,3.3180923,0.244060895539692
2002-09-08,5.67685341754816,3.4997103,0.436469138784701
2002-09-09,7.33493420069164,3.3703325,0.274156385256398
2002-09-10,0,3.1851268,0.133569870090999
2002-09-11,0.768492909420478,3.1480782,0.089187476548104
2002-09-12,0.989570233432142,2.8018718,0.062050813067591
2002-09-13,2.13241314874511,3.2934499,0.052920720681624
2002-09-14,0.008971484950159,3.5529816,0.048693826058491
2002-09-15,0.007612805651554,3.2821372,0.023755147782007
2002-09-16,0.248891283669834,3.7017694,0.036351293758943
2002-09-17,0.126887948806819,3.41499,0.028658345544841
2002-09-18,0,3.412773,0.024431450921708
2002-09-19,0.023985736650277,3.5037224,0.019359177373949
2002-09-20,0.195876637521922,3.781769,0.019359177373949
2002-09-21,0,3.5864584,0.017752957417158
2002-09-22,0.614821698328732,3.6674426,0.009299168170892
2002-09-23,2.2156417704531,3.4696908,0.013018835439249
2002-09-24,5.15361971690885,3.3644042,0.013103373331712
2002-09-25,0.64738291176091,3.6047993,0.011243539697533
2002-09-26,0,3.8084052,0.010736312342757
2002-09-27,0,3.438172,0.008961016601042
2002-09-28,0,3.551029,0.003466053590969
2002-09-29,0,3.3562772,0.002028909419104
2002-09-30,0,3.3939614,0.000929916817089
2002-10-01,0.001987856534842,3.3838322,0.000929916817089
2002-10-02,4.22660612165707,3.4046743,0.001352606279403
2002-10-03,1.06271881987102,3.6484053,0.000929916817089
2002-10-04,0,3.396595,0.000845378924627
2002-10-05,0.021154004115416,3.5441213,0.000760841032164
2002-10-06,0.51665237089381,3.5410087,0.001183530494477
2002-10-07,0.000255981938567,3.34798,0.000169075784925
2002-10-08,7.26133993884097,3.3333545,0.000169075784925
2002-10-09,1.70045948395822,3.068909,0
2002-10-10,1.36361816393363,2.3705926,0
2002-10-11,11.7419839774491,2.4670262,0
2002-10-12,22.8970392210284,1.5300226,0
2002-10-13,23.6825409993753,1.922945,0.184208067676131
2002-10-14,12.4581036582838,1.3868284,1.03482834163539
2002-10-15,13.1805218156452,1.9503267,1.13449851684886
2002-10-16,1.448465469329,1.936533,0.686447686796779
2002-10-17,1.11525848887759,2.5612388,0.452869489922456
2002-10-18,4.5178488745255,2.824292,0.43198863048418
2002-10-19,1.69491731921597,3.3226433,0.227914158079324
2002-10-20,0,3.2636936,0.160706533571512
2002-10-21,0,3.2659936,0.083607975645568
2002-10-22,0,2.357123,0.051821728079609
2002-10-23,0,2.2742436,0.050553659692669
2002-10-24,0.033410600015943,2.2965167,0.049454667090655
2002-10-25,0,2.4611583,0.023586071997081
2002-10-26,0.468598757502565,2.4096959,0.018260184771934
2002-10-27,0.441534024548767,2.3554766,0.005664038794998
2002-10-28,0.425086986000913,2.85693,0.00921463027843
2002-10-29,0.005716110580998,2.9555163,0.009045554493504
2002-10-30,0,3.064877,0.007354796644251
2002-10-31,0,2.9133403,0.007354796644251
2002-11-01,0.003322721362334,1.9293369,0.007439334536714
2002-11-02,0.153961330292604,1.2534249,0.006424879827162
2002-11-03,0,3.0162723,0.002705212558805
2002-11-04,0,2.9730961,0.002367060988954
2002-11-05,0,2.9483056,0.002958826236193
2002-11-06,0,2.8395066,0.002705212558805
2002-11-07,0.015576044710609,2.8297122,0.002113447311566
2002-11-08,0,2.2546287,0.001183530494477
2002-11-09,0,1.0224085,0.001352606279403
2002-11-10,1.93703676485585,2.2335382,0.001352606279403
2002-11-11,0,2.697165,0.001352606279403
2002-11-12,0,2.9319332,0.000507227354776
2002-11-13,0,2.6273537,0.000507227354776
2002-11-14,0,2.697352,0.000507227354776
2002-11-15,0,2.5995643,8.45378924626575E-05
2002-11-16,0,2.5850208,8.45378924626575E-05
2002-11-17,0,2.5890884,0.000169075784925
2002-11-18,0,2.6787236,0.000169075784925
2002-11-19,0,2.612363,0.000169075784925
2002-11-20,0,2.6075113,8.45378924626575E-05
2002-11-21,0,2.6305509,0
2002-11-22,0,2.583596,0
2002-11-23,0,2.3043602,0
2002-11-24,0,2.5177617,0
2002-11-25,0,2.5244944,0
2002-11-26,0,2.5437891,0
2002-11-27,0,2.5357463,0
2002-11-28,0,2.436785,0
2002-11-29,0,2.4140964,0
2002-11-30,0,2.4225996,0
2002-12-01,0,2.5065377,0
2002-12-02,0,2.5589333,0
2002-12-03,0,2.5463579,0
2002-12-04,0,2.3881743,0
2002-12-05,0,2.439342,0
2002-12-06,0,2.5238411,0
2002-12-07,0,2.341368,0
2002-12-08,0,2.213536,0
2002-12-09,0,2.420101,0
2002-12-10,0,2.4440453,0
2002-12-11,0,2.3168736,0
2002-12-12,0,2.2804358,0
2002-12-13,0,2.4198806,0
2002-12-14,0,2.493093,0
2002-12-15,0,2.4638531,0
2002-12-16,0,2.4104562,0
2002-12-17,0,2.398744,0
2002-12-18,0,2.4025242,0
2002-12-19,0,2.3686023,0
2002-12-20,0,2.42442,0
2002-12-21,0,2.46713,0
2002-12-22,0,2.463764,0
2002-12-23,0,2.4408958,0
2002-12-24,0,2.3106496,0
2002-12-25,0,2.3381178,0
2002-12-26,0,2.3788388,0
2002-12-27,0,2.2099817,0
2002-12-28,0,2.438855,0
2002-12-29,0,2.4340863,0
2002-12-30,0,2.2331166,0
2002-12-31,0.000850906516549,1.731913,0
2003-01-01,0,1.6672925,0
2003-01-02,0,2.0287385,0
2003-01-03,0.048892225669092,1.49739,0
2003-01-04,0.010515524515713,1.5289364,0
2003-01-05,0,2.4796252,0
2003-01-06,0,2.2603395,0
2003-01-07,0,2.3763695,0
2003-01-08,0,2.0242536,0
2003-01-09,0,1.9086279,0
2003-01-10,0,2.1788938,0
2003-01-11,0,2.4056935,0
2003-01-12,0,2.0804086,0
2003-01-13,0,2.1935785,0
2003-01-14,0,2.3818316,0
2003-01-15,0,2.1636205,0
2003-01-16,0,2.0117424,0
2003-01-17,0,2.5118258,0
2003-01-18,0,2.5968082,0
2003-01-19,0,2.6337693,0
2003-01-20,0,2.695927,0
2003-01-21,0,2.7367024,0
2003-01-22,0,2.68452,0
2003-01-23,0,2.8042505,0
2003-01-24,0,2.8081613,0
2003-01-25,0,2.8352497,0
2003-01-26,0,2.733437,0
2003-01-27,0,2.8321779,0
2003-01-28,0,2.8384488,0
2003-01-29,0,2.8004267,0
2003-01-30,0,2.8525393,0
2003-01-31,0,2.8833277,0
2003-02-01,0,2.8919003,0
2003-02-02,0,2.7700164,0
2003-02-03,0,2.6695552,0
2003-02-04,0,2.4049408,0
2003-02-05,0,2.86092,0
2003-02-06,0,2.8766162,0
2003-02-07,0,2.8868735,0
2003-02-08,0,2.8897138,0
2003-02-09,0,2.5400808,0
2003-02-10,0,2.9726875,0
2003-02-11,0,3.127838,0
2003-02-12,0,3.0493453,0
2003-02-13,0,3.106642,0
2003-02-14,0,2.9244673,0
2003-02-15,0,2.3968613,0
2003-02-16,0,2.8561177,0
2003-02-17,0,3.0979164,0
2003-02-18,0.145571988783701,2.5170639,0
2003-02-19,0,2.9647696,0
2003-02-20,0,2.8838832,0
2003-02-21,0.568279333934594,3.2009099,0
2003-02-22,0.003051713063159,2.9247339,0
2003-02-23,2.80653200915969,3.0018337,0
2003-02-24,0,2.7875664,0
2003-02-25,5.32180763173885,2.9500597,0
2003-02-26,0.010358071080943,3.0408955,0
2003-02-27,0.002029681508871,3.0995133,0
2003-02-28,0,3.3992298,0
2003-03-01,0,3.1888142,0
2003-03-02,0,3.1993906,0
2003-03-03,0,3.4750073,0
2003-03-04,0,3.4325478,0
2003-03-05,0,3.266485,0
2003-03-06,0,3.3714848,0
2003-03-07,0,3.3032963,0
2003-03-08,0,3.513365,0
2003-03-09,0,3.561083,0
2003-03-10,0,3.4028141,0
2003-03-11,0,3.5368645,0
2003-03-12,0,3.2859294,0
2003-03-13,0,3.003741,0
2003-03-14,0.00692996252035,3.371342,0
2003-03-15,0,3.5174172,0
2003-03-16,0.85137237851586,2.9555862,0
2003-03-17,0.014968519936702,2.8707407,0
2003-03-18,7.00083303383587,2.8184552,0
2003-03-19,1.95618267383832,3.3472886,0
2003-03-20,0.857178847513783,3.5114672,0
2003-03-21,0.495084717735226,3.506028,0
2003-03-22,0.036297297721992,3.582688,0
2003-03-23,0,3.695723,0
2003-03-24,0,3.7282624,0
2003-03-25,0,3.6619124,0
2003-03-26,0,3.8428333,0
2003-03-27,0,3.8117192,0
2003-03-28,0,3.5839179,0
2003-03-29,0,3.6538844,0
2003-03-30,0.25881127066393,3.6959994,0
2003-03-31,0,3.8200061,0
2003-04-01,0,3.7268105,0
2003-04-02,0,3.6906807,0
2003-04-03,0,3.6339757,0
2003-04-04,0.940300995248849,3.7579532,0
2003-04-05,0.019129880784034,3.572842,0
2003-04-06,3.16661757838928,3.6409671,0
2003-04-07,0.052367950402328,3.907656,0
2003-04-08,1.64829791824937,3.9172313,0
2003-04-09,0,3.8222845,0
2003-04-10,0,4.028531,0
2003-04-11,0,3.849058,0
2003-04-12,0,3.904393,0
2003-04-13,0,3.926754,0
2003-04-14,0,3.9864135,0
2003-04-15,0,3.8232496,0
2003-04-16,0,3.9551857,0
2003-04-17,0,3.8543417,0
2003-04-18,0,3.7069972,0
2003-04-19,0,3.9159718,0
2003-04-20,0.253533422931924,3.33688,0
2003-04-21,0.11135278918705,3.8549902,0
2003-04-22,0,3.9407258,0
2003-04-23,0,4.0075793,0
2003-04-24,1.33719163455893,3.7883086,0
2003-04-25,0.892909461298393,4.035345,0
2003-04-26,0,4.0119295,0
2003-04-27,0,4.001906,0
2003-04-28,0,3.9223683,0
2003-04-29,0,3.9996846,0
2003-04-30,1.13010302738645E-06,3.9710658,0
2003-05-01,0.915422667591542,3.9014552,0
2003-05-02,0,3.9859855,0
2003-05-03,0,3.6872864,0
2003-05-04,0,4.0118284,0
2003-05-05,0,3.8832488,0
2003-05-06,0.807515130971617,3.813258,0
2003-05-07,0,3.9463928,0
2003-05-08,0,3.7721295,0
2003-05-09,0,3.8631108,0
2003-05-10,0,3.741915,0
2003-05-11,0,3.8954437,0
2003-05-12,0,3.24379,0
2003-05-13,0,2.9050999,0
2003-05-14,0,1.8443747,0
2003-05-15,0,3.2754653,0
2003-05-16,0,3.9357524,0
2003-05-17,0.001976701459678,4.019313,0
2003-05-18,0,4.1220584,0
2003-05-19,0,4.1011276,0
2003-05-20,0,4.1911845,0
2003-05-21,0,3.8520164,0
2003-05-22,0,4.0674562,0
2003-05-23,0.005860815735405,4.1144967,0
2003-05-24,0,4.1218276,0
2003-05-25,0,4.080011,0
2003-05-26,0,4.0740595,0
2003-05-27,0,4.065333,0
2003-05-28,0,4.0452876,0
2003-05-29,0,3.9476092,0
2003-05-30,0,3.8100066,0
2003-05-31,0.046934868132315,3.820771,0
2003-06-01,0,4.058994,0
2003-06-02,0,3.868646,0
2003-06-03,0,3.7963548,0
2003-06-04,0,4.0575953,0
2003-06-05,0.001032715577386,4.2052507,0
2003-06-06,0,4.22446,0
2003-06-07,0,4.076453,0
2003-06-08,0,4.17947,0
2003-06-09,0.003039321439449,4.021461,0
2003-06-10,0.431257793606316,3.8354564,0
2003-06-11,2.23209968037507,3.89268,0
2003-06-12,4.12796747642421,3.877155,0
2003-06-13,16.4302587323982,2.7576768,0
2003-06-14,13.1490790406961,1.7037781,0
2003-06-15,20.2992376130946,1.1733032,0
2003-06-16,0.251910441572563,3.6776328,0
2003-06-17,0,3.858759,0
2003-06-18,0.612356709057564,2.7040794,0
2003-06-19,6.64209936187046,3.657706,0
2003-06-20,0.199378477890038,3.1360657,0
2003-06-21,2.62722044310085,3.4135585,0
2003-06-22,6.76227578029561,2.940289,0
2003-06-23,3.52914013078262,2.3606417,0
2003-06-24,2.63896373747816,1.2674767,0
2003-06-25,2.39723235650537,2.7454262,0
2003-06-26,1.54752736940702,2.5311925,0
2003-06-27,5.97270358705389,3.138302,0
2003-06-28,2.47974698378322,2.5085037,0
2003-06-29,5.67092848706815,2.0519216,0
2003-06-30,16.5638287963395,2.5216143,0
2003-07-01,4.04569491958296,1.8902265,0
2003-07-02,0.065167484066611,2.7367914,0
2003-07-03,0.932791235643118,1.8400768,0
2003-07-04,0.45254129524018,2.3709316,0
2003-07-05,10.8205429867278,1.3311317,0
2003-07-06,16.0617831353348,1.1636778,0
2003-07-07,16.6277442649788,3.7091873,0
2003-07-08,8.84233622595156,2.9067767,0
2003-07-09,6.41325037451639,2.3942149,0
2003-07-10,24.7449595019423,0.71902627,0
2003-07-11,14.7049748246173,1.9597732,0
2003-07-12,2.97246779617254,2.8047128,0
2003-07-13,0.874012161611006,3.3793063,0
2003-07-14,0.824123851202025,2.7717667,0
2003-07-15,20.4529070016965,1.1239122,0.004649584085446
2003-07-16,61.8545096238384,0.98541397,0.010313622880444
2003-07-17,11.4031653370249,1.7111717,0.009299168170892
2003-07-18,11.660503604085,1.5068417,0.370445044771365
2003-07-19,15.3189685658538,0.92694473,0.415503741453961
2003-07-20,18.4391176988123,1.4946764,0.314480959961086
2003-07-21,8.45728870494787,1.462525,0.486938260584907
2003-07-22,14.8600588003435,2.5736318,0.490235238390951
2003-07-23,2.11925401298628,2.2628124,0.380758667651809
2003-07-24,22.671040981371,0.8777682,0.354720996773311
2003-07-25,17.2027450329313,0.7814122,0.41989971186202
2003-07-26,22.7513972345916,0.71189743,0.485332040628116
2003-07-27,12.979932483272,1.8086202,0.521598796494597
2003-07-28,0.996711740534887,2.9831195,0.954432805903403
2003-07-29,0.029468144894914,3.9942625,0.771070117151899
2003-07-30,2.62235505240405,2.7134273,0.456927308760664
2003-07-31,1.26638023239065,2.421574,0.347366200129059
2003-08-01,22.8546109208334,2.0406263,0.256826117301553
2003-08-02,8.67492231602838,1.5481408,0.357510747224578
2003-08-03,5.01115570254125,2.8765426,0.352523011569282
2003-08-04,8.14574226687054,3.2977746,0.641219914329257
2003-08-05,1.8465289909187,1.6126807,0.521598796494597
2003-08-06,34.7341273065209,1.5899925,0.314480959961086
2003-08-07,29.6702208702236,0.661716,0.326316264905858
2003-08-08,13.4481079499218,1.6908101,6.45370724849173
2003-08-09,1.55106869425958,2.39722,4.5363033095462
2003-08-10,2.70611087665385,2.318372,2.12612799543583
2003-08-11,1.00947024028898,2.896112,1.37526243458251
2003-08-12,3.79678748355805,3.5389233,1.0085370570795
2003-08-13,9.18779012073331,3.2316685,1.16324140028617
2003-08-14,0.004457840385797,3.1903076,0.746469590445265
2003-08-15,2.47784054343167,2.8260524,0.595992141861735
2003-08-16,0.764602036306035,3.6252422,0.379575137157332
2003-08-17,0.15680194167261,3.43523,0.201200184061125
2003-08-18,0.00063175142967,3.2628338,0.218107762553656
2003-08-19,0.440847792158669,2.1242359,0.140332901488011
2003-08-20,10.5307243230577,1.1854746,0.089610166010417
2003-08-21,8.6807563962888,1.7547805,0.085383271387284
2003-08-22,42.6728343672458,1.0573202,0.094682439558176
2003-08-23,19.8768900116265,0.982073,1.60114768324273
2003-08-24,3.29661669968716,3.264187,3.3848972142048
2003-08-25,3.44584261563376,2.7727075,1.58364833950296
2003-08-26,0.507788389116148,2.1315951,0.936341696916394
2003-08-27,1.02870709953356,1.015176,0.657704803359475
2003-08-28,3.94477317577314,1.4888955,0.422689462313287
2003-08-29,0.42694675751141,1.9095755,0.290810350071542
2003-08-30,2.21007533950499,3.097694,0.228252309649175
2003-08-31,0.835230660114198,3.3588567,0.20965397330739
2003-09-01,0.602791813307286,2.835031,0.200270267244035
2003-09-02,1.75009182073124,2.7053032,0.153858964282037
2003-09-03,0.31271890657689,3.62227,0.129765664930179
2003-09-04,0.523491048832317,2.7774951,0.103981607729069
2003-09-05,1.39508415379609,3.0392015,0.075830489539004
2003-09-06,0.020905695438403,2.2331645,0.073125276980199
2003-09-07,2.13460385191988,2.9792101,0.089610166010417
2003-09-08,0.284351449549755,3.7433379,0.068222079217365
2003-09-09,0,3.729822,0.062642578314829
2003-09-10,0.000991845811531,3.7526457,0.045312310359984
2003-09-11,0,3.6318676,0.042353484123791
2003-09-12,0.287775214568819,3.113167,0.040155498919762
2003-09-13,1.14984331086286,2.7284777,0.072702587517885
2003-09-14,0.179456687926816,2.9997842,0.109899260201455
2003-09-15,0.103888981133613,3.2722332,0.159184851507184
2003-09-16,0.098945341802219,3.15463,0.121988178823615
2003-09-17,0.755314514817749,3.2653563,0.078958391560122
2003-09-18,15.8596922358551,3.2332485,0.068475692894753
2003-09-19,9.37871454394507,2.8801608,0.06999737495908
2003-09-20,8.3957341115188,2.8818781,0.067376700292738
2003-09-21,4.29695034601117,2.8473032,0.201200184061125
2003-09-22,7.97648538480582,2.5444324,0.604361393215538
2003-09-23,22.3982574336709,2.8051498,1.1260447276026
2003-09-24,47.8240981947701,1.8473097,2.22064135920909
2003-09-25,2.90733517706158,1.5746137,3.07286785312514
2003-09-26,2.67430549696585,1.928353,1.83861462317034
2003-09-27,2.35584347633598,2.2785647,1.25936098401621
2003-09-28,10.8891490131365,2.5514848,0.951896669129523
2003-09-29,0.559301609555457,2.4354115,0.910388563930358
2003-09-30,0.312733808677122,3.3438632,0.807505948803304
2003-10-01,1.9013361963427,3.4810545,0.478569009231104
2003-10-02,7.68414281784829,3.2025774,0.314480959961086
2003-10-03,4.50091680743657,3.098185,0.306957087531909
2003-10-04,5.94123931947783,2.8382494,0.393101199951357
2003-10-05,4.72959407939421,1.8311613,0.746469590445265
2003-10-06,4.70996539078428,1.6560704,0.504183990647289
2003-10-07,21.8718745766544,0.59037656,0.445852844848055
2003-10-08,3.61636539670877,2.4248211,0.603008786936136
2003-10-09,2.23266015889081,2.7696452,0.740805551650267
2003-10-10,0.022145931366478,3.0446827,0.573674138251594
2003-10-11,0,3.5977714,0.393101199951357
2003-10-12,0,3.4316165,0.279820424051396
2003-10-13,0,3.184339,0.176176967892178
2003-10-14,0,3.2687724,0.140586515165399
2003-10-15,0.00874205134617,3.247786,0.117338594738169
2003-10-16,0.000708296139368,3.2418163,0.079465618914898
2003-10-17,0.043675957707605,2.3940215,0.075323262184228
2003-10-18,0.599622842590064,2.686468,0.066108631905798
2003-10-19,0.001566806043206,2.2118795,0.058331145799234
2003-10-20,0.44699281001989,2.512173,0.047172143994163
2003-10-21,2.33622929015464,1.9642385,0.057063077412294
2003-10-22,13.3462486397664,1.8628737,0.071519057023408
2003-10-23,27.5719978843005,1.1058054,0.131540960671895
2003-10-24,20.5728720318365,0.9308516,1.11251866480857
